V1,V2
1,施工劳动力就业用房昌平区回龙观镇南店村劳动力就业用房项目工程现场检查基坑北侧坑边一栋三层暂舍验收检查交付使用符合建设工程临建房屋应用技术标准第条施工单位严格建筑业安全作业标准施工事故隐患
1,施工单位超过一定规模危大工程专项施工方案专家论证违反危险性较大分部分工程安全管理第十二条第一款从轻从重情节
1,施工北京经济技术开发区路东区地块研发试制检测平台楼小米互联网电子产业园项目标段劳务分包施工单位鑫海世纪建筑劳务进场施工人员人现场配置专职安全员符合建筑施工企业安全生产管理机构设置专职安全生产管理人员配备办法第十四条第二项鑫海世纪建筑劳务配备专职安全生产管理人员
0,特许人未按时上报上年度订立特许经营合同情况
0,经营者收购销售法律法规禁止收购销售旧电器电子产品
0,扣缴义务人应扣未扣应收不收税款
0,利用报废汽车五大总成零配件拼装汽车出售报废汽车整车五大总成拼装车
1,出具中锐行征估字变更报告西黄村地区房屋征收项目分户估价报告没有名专职注册房地产估价师签字
0,制造销售仿真枪
1,施工路东区地块办公楼移动硅谷创新中心项目劳务分包施工单位保定市兴升建筑工程进场施工人员人现场仅设置名专职安全员符合建筑施工企业安全生产管理机构设置专职安全生产管理人员配备办法第十四条第二项保定市兴升建筑工程配备专职安全生产管理人员
0,出租法律法规禁止出租房屋
1,施工瀛海镇住宅瀛海镇组团地块住宅混合公建用地项目施工现场问题工程深基坑最大开挖深度米正在土方开挖施工基坑支护分包施工单位建研地基基础工程基坑锚杆内力周边地表沉降地下水位实施监测支护结构顶部水平位移只监测点符合工程土方基坑支护工程计施工图基坑监测点平面布置图一符合建筑基坑工程监测技术规范第条基坑支护分包施工单位建研地基基础工程严格建筑业安全作业标准施工事故隐患
1,住房城乡建设中安消防安全工程立案调查年月日时分时分现场检查日常检查和中安消防安全工程代理人项目经理吴斌项目技术负责人解卫东项目质检员曹世民询问调取资料查明西城区大红罗厂街中安消防安全工程分包施工保健楼北京大学第一医院保健中心工程消防工程分包施工问题目前保健楼五层安装消防喷头施工单位系统试压冲洗试验符合自动喷水灭火系统施工验收规范第条质量事故保健楼北京大学第一医院保健中心工程五层喷淋系统合同价款为元该分包项目技术负责人解卫东直接责任人员
1,十七号线六标违反规定两名零散民工
1,承包施工怀柔区杨宋镇北京电影学院建设泛华建设监理北京电影学院怀柔新校区一期工程二标段点分点分住房城乡建设日常巡查施工现场安全隐患工程男生宿舍楼层东侧外楼梯休息平台施工作业面距坠落基准面高度米平台临空一侧设置防护栏杆符合建筑施工高处作业安全技术规范强制性第条坠落高度基准面以上临边作业时应临空一侧设置防护栏杆工程男生宿舍楼层楼板上预留孔洞封闭符合建设工程施工现场安全防护场容卫生消防保卫标准第条烦人短边长度孔洞应用坚实盖板封闭工程男生宿舍楼电梯井为上层地下有层现场检查时该电梯井首层设置一道单层水平安全网首层上每隔三层设置一道单层水平安全网符合建设工程施工现场安全防护场容卫生消防保卫标准第条电梯井首层应设置双层水平网首层以上地下室电梯井内每隔两层设一道水平安全网
0,税务机关依法征收税款
1,工程监理华达建业工程管理股份施工承包单位建华公路工程工程开工建设针对违法事实监理履行相应管理责任违法事实予以承认
1,长沟镇镇区改造一期地块项目公共服务设施楼简称公共服务设施楼长沟镇镇区改造一期地块创展房地产开发开发建设目前公共服务设施楼正在施工尚未竣工验收创展房地产开发公共服务设施楼商品房预售许可证情况下于期间购房人户业主签订公共服务设施楼套对应房屋选房确认书房屋转让合同合同约定收取户业主金额房屋转让款共计元户业主签订公共服务设施楼套对应房屋选房确认书收取户业主金额诚意金共计元综上现查明创展房地产开发共收取户业主共计元诚意金房屋转让款收取诚意金房屋转让款构成预付款调查过程中未违法所得
1,施工万寿路西号综合教学楼育英中学改扩建工程施工现场问题工程正在局部基础垫层施工基坑尚未回填基坑支护施工单位现代金宇岩土工程基坑工程管线沉降支撑内力实施监测对桩坡顶水平竖向位移监测点设计点深层水平位移监测点设计点建筑物沉降监测点设计点地表沉降监测点设计点符合基坑支护工程施工图基坑监测平面布置图二期地下车库工程支护工程施工图设计基坑监测布置图符合建筑基坑工程监测技术规范第条基坑支护施工单位现代金宇岩土工程严格建筑业安全作业标准施工事故隐患
1,施工线西延工程金安桥站出入口幕墙工程问题出入口处固定幕墙竖向主龙骨后置钢板结构主体连接紧密平整金安桥站幕墙专项施工方案第条不符违反建设工程施工现场安全防护场容卫生消防保卫标准第条
1,施工东城区号线三期工程土建施工合同段王府井站前门站区间盾构接收井第二道钢支撑竖井二衬作业面之间人员通道拆除拆除通道高度之间现场设置临时通道施工单位违反建设工程施工现场安全防护场容卫生消防保卫标准第条施工单位严格建筑业安全作业标准施工事故隐患
0,伪造变造会计凭证会计账簿编制虚假财务会计报告
1,劳务专业分包施工西北旺镇大牛坊村住宅楼公共租赁住房海淀北部地区整体开发永丰产业基地新地块二类居住用地配建公共租赁住房项目施工现场问题工程劳务分包四川省首博建筑工程施工现场作业人员人配备名专职安全生产管理人员少于名符合建筑施工企业安全生产管理机构设置专职安全生产管理人员配备办法第十四条第二款设置安全生产管理机构配备安全生产管理人员
0,省级保健用品行政主管部门核发保健用品生产批准证明文件生产经营者销售产品声称具有特定保健功效保健用品名义销售
0,旅行社受让租借旅行社业务经营许可证
1,开发建设四季怡园项目永定镇住宅楼自住型商品房层单元买受人陈喆签订合同商品房预售合同前未买受人明示商品房销售管理办法城市商品房预售管理办法
0,标注按规定标注制造修理计量器具许可证标志
1,经查信诚我家房地产经纪没有真实房源情况下安居客网站上虚构对外一条名称万科品牌不购万得三居紧邻地铁商务区核心观景埝坛公园万科天地公园房屋出售房源信息以不购噱头欺诈正当方式招揽业务
0,保安培训机构培训内容培训计划开展培训按规定颁发保安培训结业证书按规定建立保安学员档案管理制度按规定保存保安学员文书档案按规定备案保安学员师资人员档案违规收取保安培训费用保安培训机构转包形式开展保安培训业务
0,典当行收当依法查封扣押已经采取保全措施财产赃物来源不明物品易燃易爆剧毒放射性物品容器管制刀具枪支弹药军警标志制式服装器械国家机关公文印章管理财物国家机关核发物权证书以外证照有效身份证件当户没有所有权未能依法处分权财产法律法规国家有关禁止流通自然资源财物
1,立案调查查明委托人书面同意无房屋所有权证编制房屋状况说明书情况下同城网站上擅自对外一条名称昌平流村别墅十悦溪湾十瓦窑湾十作家村十波蒂十村里年限室厅卫平万元平出售房源信息
