V1,V2
1,"经2018年11月16日立案调查查明，你单位在没有经委托人书面同意的情况下，在58同城网站上擅自对外发布了一条名称为“文慧园 枫蓝国际 永辉超市 带有独立卫生间 能做饭 3室1厅1卫 16平 精装修 2900元/月”的出租房源信息。
"
0,对不能提供检验报告或者检验报告复印件销售产品的处罚
0,对为他人提供伪造、变造的护照，或者出售护照，尚不够刑事处罚的处罚
1,"在位于通州区永乐店的72#住宅楼等7项（通州区永乐花园经济适用房一期项目）桩基专业分包施工过程中，存在以下事故隐患：基坑南侧中部你单位配备的总配电柜无防护栏、防雨、防砸措施，不符合《建设工程施工现场安全防护、场容卫生及消防保卫标准》（DB11/945-2012）第2.10.9条的要求。上述施工单位未严格按照建筑业安全作业标准进行施工，造成事故隐患
"
1,"中国建筑一局(集团)有限公司上述不按照安全作业规程或者标准进行施工的行为有可能导致触电伤亡和脚手架的失稳，存在安全事故隐患。北京市住房和城乡建设委员会现场检查时，中国建筑一局(集团)有限公司的项目经理郭宝成在现场。
"
1,"北京市住房和城乡建设委员会对北京建工集团有限责任公司总承包施工的北京新机场旅客航站楼及综合换乘中心（指廊）工程进行了专项执法检查，并于2018年4月23日对北京新机场旅客航站楼及综合换乘中心登机桥固定端幕墙工程分包施工单位深圳市三鑫科技发展有限公司未严格按照建筑业安全作业标准进行施工，造成事故隐患的行为进行了立案调查。通过2018年4月22日的现场检查和2018年5月2日对当事人深圳市三鑫科技发展有限公司的委托代理人王景军进行询问，以及调取有关资料，查明该工程位于永定河北岸，北京市大兴区榆垡镇、礼贤镇和河北省廊坊市广阳区之间，由北京新机场建设指挥部建设、北京建工集团有限责任公司总承包施工、北京华城建设监理有限责任公司监理，深圳市三鑫科技发展有限公司为北京新机场旅客航站楼及综合换乘中心登机桥固定端幕墙工程分包单位。现场检查时该工程正在进行装修施工，深圳市三鑫科技发展有限公司在施工过程中存在以下问题：1.西南指廊二层电缆线沿地面明设，无防护措施，不符合《施工现场临时用电安全技术规范》（JGJ 46-2005）第7.2.3条的规定；2.西南指廊登机桥顶部作业层脚手板存在探头板，不符合《建设工程施工现场安全防护、场容卫生及消防保卫标准》（DB11/945-2012）第2.4.18条的规定；3. 西南指廊登机桥处移动式操作脚手架的临边未设置防护栏杆，不符合《建筑施工高处作业安全技术规范》（JGJ80-2016）第6.1.3条的规定。深圳市三鑫科技发展有限公司以上行为属于未严格按照建筑业安全作业标准进行施工，造成事故隐患的行为，违法行为情节严重，违法事实清楚，证据确实、充分，当事人对以上事实予以承认。上述问题未造成安全事故。
"
0,对发卡企业或售卡企业违反发行与服务规定的处罚
1,"施工的北京地铁12号线土建施工02合同段苏州桥站L2竖井17-18轴中跨部位防水施工操作平台脚手板未铺稳、铺实，有探头板现象，操作面外侧无护身栏杆，不符合《建设工程施工现场安全防护、场容卫生及消防保卫标准》（DB11/945-2012）第2.4.18条的要求。你单位上述行为属于未严格按照建筑业安全作业标准进行施工
"
0,对未按照规定的技术标准制造民用枪支的；在禁止携带枪支的区域、场所携带枪支的；不上缴报废枪支的；枪支被盗、被抢或者丢失，不及时报告的；制造、销售仿真枪的处罚
1,"北京市住房和城乡建设委员会于2018年11月5日在北京市西城区广莲路1号建工大厦B座715室对北京新机场旅客航站楼及综合换乘中心工程地下室防水工程（P1、P2）标段工程的资料核查中发现，北京市京建防水施工有限责任公司于2016年3月1日承揽了北京新机场旅客航站楼及综合换乘中心工程地下室防水工程（P1、P2）标段工程，分包合同价款为1200000.00元，上述防水工程于2016年3月26日开始施工， 于2016年10月30日完工，2017年4月28日通过地基与基础分部工程质量验收，该防水工程的结算日期为2017年5月20日。北京市京建防水施工有限责任公司在上述防水工程中授权的项目经理是董鹏升，董鹏升不具备注册建造师执业资格，北京市京建防水施工有限责任公司存在使用不具备相应注册执业资格人员的行为。北京市京建防水施工有限责任公司的直接负责的主管人员是王鹏，无其他直接责任人员，本案无其他从轻或从重情节。
"
1,"施工的位于大兴区庞各庄镇的D1#住宅楼等3项（大兴区庞各庄镇定向安置房项目），施工现场D1#住宅楼基坑设置的安全出入通道口处未设置安全警示标志，不符合《建设工程安全生产管理条例》第二十八条第一款的规定。施工单位未在施工现场危险部位设置明显的安全警示标志
"
0,对侵占、破坏种质资源，私自采集或者采伐国家重点保护的天然种质资源的处罚
1,"你单位在北京轨道交通新机场线一期工程土建06合同段施工过程中，1#区间风井明挖基坑深度超过2米，基坑南端周边未设置临边防护，不符合《建设工程施工现场安全防护、场容卫生及消防保卫标准》（DB11/945-2012）第2.2.8条的要求。你单位上述未严格按照建筑业安全作业规程或者标准进行施工，造成事故隐患
"
1,"案件调查过程中，信邦建设工程有限公司积极配合行政执法工作，及时对上述行为进行了整改，未造成质量事故。
"
0,对心理咨询人员从事心理治疗或者精神障碍的诊断、治疗；从事心理治疗的人员在医疗机构以外开展心理治疗活动；专门从事心理治疗的人员从事精神障碍的诊断的；专门从事心理治疗的人员为精神障碍患者开具处方或者提供外科治疗的处罚
0,对无烟草专卖零售许可证经营烟草制品零售业务的处罚
1,"北京市住房和城乡建设委员会于2018年10月11日对位于通州区西集镇的通州区西集镇综合配套区F地块经济适用房项目4#住宅楼（经济适用房）等4项（通州区西集镇综合配套区F地块经济适用房项目）进行专项执法检查，并于2018年10月12日对该工程总承包施工单位北京潞城建筑有限公司未审核特种作业人员的特种作业操作资格证书的行为进行立案调查。通过2018年10月11日的现场检查和和2018年10月15日对当事人北京潞城建筑有限公司的委托代理人禹学通的询问，以及调取有关资料，查明通州区西集镇综合配套区F地块经济适用房项目4#住宅楼（经济适用房）等4项（通州区西集镇综合配套区F地块经济适用房项目）位于通州区西集镇，建设单位为北京运潮和房地产开发有限公司，监理单位为北京津京建设工程监理有限公司，总承包施工单位为北京潞城建筑有限公司。现场检查时该工程正在进行装饰装修施工，登记编号为京CY-S22770施工升降机用于该工程装饰装修施工。2018年10月11日现场检查时，登记编号为京CY-S22770施工升降机司机陈跃儒持杜玉红的特种作业操作资格证书从事特种作业操作，陈跃儒本人无特种作业操作资格证书，施工起重机械运行记录显示， 2018年8月、9月陈跃儒均以杜玉红的特种作业从业资格作为施工升降机司机从事特种作业操作。经调查，项目经理禹学通确认未审核特种作业人员陈跃儒的特种作业操作资格证书，认定北京潞城建筑有限公司未审核特种作业人员的特种作业操作资格证书，违法事实清楚，证据确实、充分，当事人对违法事实予以认可。
"
1,"经立案调查，2018年1月8日对杨志岭进行询问以及调取有关资料，查明该工程基坑深度为8.7-12.5米，依据《注册建造师执业工程规模标准》(试行)的通知（建市[2007]171号）的规定，基坑深度大于等于8米为大型工程项目，而杨志岭是二级注册建造师，二级注册建造师只能担任中小型工程项目负责人。以上行为违反了《注册建造师管理规定》第二十六条第（八）项的规定，属于注册建造师超出执业范围从事执业活动的行为，违法实事清楚，证据确实、充分。杨志岭对以上事实予以确认，无陈述、申辩意见，未提出听证要求，杨志岭在该工程中无违法所得，本案无从轻从重情节。
"
